NACA,18
0.519038 0.077549
0.521042 0.077347
0.523046 0.077143
0.525050 0.076938
0.527054 0.076732
0.529058 0.076525
0.531062 0.076316
0.533066 0.076106
0.535070 0.075895
0.537074 0.075683
0.539078 0.075470
0.541082 0.075255
0.543086 0.075040
0.545090 0.074823
0.547094 0.074605
0.549098 0.074386
0.551102 0.074165
0.553106 0.073944
0.555110 0.073721
0.557114 0.073497
0.559118 0.073272
0.561122 0.073046
0.563126 0.072819
0.565130 0.072591
0.567134 0.072362
0.569138 0.072131
0.571142 0.071900
0.573146 0.071667
0.575150 0.071434
0.577154 0.071199
0.579158 0.070963
0.581162 0.070727
0.583166 0.070489
0.585170 0.070250
0.587174 0.070010
0.589178 0.069769
0.591182 0.069527
0.593186 0.069284
0.595190 0.069040
0.597194 0.068795
0.599198 0.068549
0.601202 0.068302
0.603206 0.068054
0.605210 0.067805
0.607214 0.067555
0.609218 0.067304
0.611222 0.067052
0.613226 0.066799
0.615230 0.066545
0.617234 0.066290
0.619238 0.066034
0.621242 0.065777
0.623246 0.065520
0.625251 0.065261
0.627255 0.065001
0.629259 0.064741
0.631263 0.064479
0.633267 0.064217
0.635271 0.063953
0.637275 0.063689
0.639279 0.063424
0.641283 0.063157
0.643287 0.062890
0.645291 0.062622
0.647295 0.062353
0.649299 0.062083
0.651303 0.061813
0.653307 0.061541
0.655311 0.061268
0.657315 0.060995
0.659319 0.060720
0.661323 0.060445
0.663327 0.060169
0.665331 0.059892
0.667335 0.059614
0.669339 0.059335
0.671343 0.059055
0.673347 0.058774
0.675351 0.058493
0.677355 0.058210
0.679359 0.057927
0.681363 0.057643
0.683367 0.057358
0.685371 0.057072
0.687375 0.056786
0.689379 0.056498
0.691383 0.056210
0.693387 0.055920
0.695391 0.055630
0.697395 0.055339
0.699399 0.055048
0.701403 0.054755
0.703407 0.054462
0.705411 0.054167
0.707415 0.053872
0.709419 0.053576
0.711423 0.053280
0.713427 0.052982
0.715431 0.052684
0.717435 0.052385
0.719439 0.052085
0.721443 0.051784
0.723447 0.051482
0.725451 0.051180
0.727455 0.050876
0.729459 0.050572
0.731463 0.050267
0.733467 0.049961
0.735471 0.049655
0.737475 0.049347
0.739479 0.049039
0.741483 0.048730
0.743487 0.048420
0.745491 0.048110
0.747495 0.047798
0.749499 0.047486
0.751503 0.047173
0.753507 0.046859
0.755511 0.046544
0.757515 0.046228
0.759519 0.045912
0.761523 0.045595
0.763527 0.045277
0.765531 0.044958
0.767535 0.044639
0.769539 0.044318
0.771543 0.043997
0.773547 0.043675
0.775551 0.043352
0.777555 0.043029
0.779559 0.042704
0.781563 0.042379
0.783567 0.042053
0.785571 0.041726
0.787575 0.041399
0.789579 0.041070
0.791583 0.040741
0.793587 0.040411
0.795591 0.040080
0.797595 0.039749
0.799599 0.039417
0.801603 0.039083
0.803607 0.038749
0.805611 0.038415
0.807615 0.038079
0.809619 0.037743
0.811623 0.037406
0.813627 0.037068
0.815631 0.036729
0.817635 0.036390
0.819639 0.036049
0.821643 0.035708
0.823647 0.035366
0.825651 0.035024
0.827655 0.034680
0.829659 0.034336
0.831663 0.033990
0.833667 0.033644
0.835671 0.033298
0.837675 0.032950
0.839679 0.032601
0.841683 0.032252
0.843687 0.031902
0.845691 0.031551
0.847695 0.031199
0.849699 0.030847
0.851703 0.030493
0.853707 0.030139
0.855711 0.029784
0.857715 0.029428
0.859719 0.029071
0.861723 0.028714
0.863727 0.028355
0.865731 0.027996
0.867735 0.027636
0.869739 0.027275
0.871743 0.026913
0.873747 0.026550
0.875752 0.026187
0.877756 0.025822
0.879760 0.025457
0.881764 0.025091
0.883768 0.024724
0.885772 0.024356
0.887776 0.023988
0.889780 0.023618
0.891784 0.023248
0.893788 0.022876
0.895792 0.022504
0.897796 0.022131
0.899800 0.021757
0.901804 0.021383
0.903808 0.021007
0.905812 0.020631
0.907816 0.020253
0.909820 0.019875
0.911824 0.019496
0.913828 0.019116
0.915832 0.018735
0.917836 0.018353
0.919840 0.017970
0.921844 0.017587
0.923848 0.017202
0.925852 0.016817
0.927856 0.016431
0.929860 0.016043
0.931864 0.015655
0.933868 0.015266
0.935872 0.014876
0.937876 0.014485
0.939880 0.014093
0.941884 0.013700
0.943888 0.013307
0.945892 0.012912
0.947896 0.012516
0.949900 0.012120
0.951904 0.011722
0.953908 0.011324
0.955912 0.010924
0.957916 0.010524
0.959920 0.010123
0.961924 0.009721
0.963928 0.009317
0.965932 0.008913
0.967936 0.008508
0.969940 0.008102
0.971944 0.007695
0.973948 0.007286
0.975952 0.006877
0.977956 0.006467
0.979960 0.006056
0.981964 0.005644
0.983968 0.005231
0.985972 0.004817
0.987976 0.004402
0.989980 0.003986
0.991984 0.003569
0.993988 0.003150
0.995992 0.002731
0.997996 0.002311
1.000000 0.001890
0.000000 0.000000
0.002004 -0.006452
0.004008 -0.012079
0.006012 -0.016952
0.008016 -0.021142
0.010020 -0.024721
0.012024 -0.027760
0.014028 -0.030329
0.016032 -0.032501
0.018036 -0.034345
0.020040 -0.035933
0.022044 -0.037337
0.024048 -0.038627
0.026052 -0.039872
0.028056 -0.041107
0.030060 -0.042329
0.032064 -0.043536
0.034068 -0.044727
0.036072 -0.045898
0.038076 -0.047048
0.040080 -0.048175
0.042084 -0.049275
0.044088 -0.050346
0.046092 -0.051387
0.048096 -0.052395
0.050100 -0.053368
0.052104 -0.054303
0.054108 -0.055204
0.056112 -0.056071
0.058116 -0.056907
0.060120 -0.057714
0.062124 -0.058493
0.064128 -0.059248
0.066132 -0.059980
0.068136 -0.060692
0.070140 -0.061385
0.072144 -0.062061
0.074148 -0.062723
0.076152 -0.063372
0.078156 -0.064010
0.080160 -0.064636
0.082164 -0.065252
0.084168 -0.065856
0.086172 -0.066449
0.088176 -0.067030
0.090180 -0.067601
0.092184 -0.068161
0.094188 -0.068710
0.096192 -0.069248
0.098196 -0.069775
0.100200 -0.070291
0.102204 -0.070797
0.104208 -0.071292
0.106212 -0.071777
0.108216 -0.072252
0.110220 -0.072717
0.112224 -0.073173
0.114228 -0.073618
0.116232 -0.074055
0.118236 -0.074482
0.120240 -0.074900
0.122244 -0.075310
0.124248 -0.075711
0.126253 -0.076103
0.128257 -0.076488
0.130261 -0.076864
0.132265 -0.077232
0.134269 -0.077593
0.136273 -0.077946
0.138277 -0.078292
0.140281 -0.078631
0.142285 -0.078963
0.144289 -0.079288
0.146293 -0.079607
0.148297 -0.079919
0.150301 -0.080226
0.152305 -0.080526
0.154309 -0.080820
0.156313 -0.081108
0.158317 -0.081391
0.160321 -0.081668
0.162325 -0.081939
0.164329 -0.082205
0.166333 -0.082465
0.168337 -0.082719
0.170341 -0.082968
0.172345 -0.083212
0.174349 -0.083450
0.176353 -0.083683
0.178357 -0.083911
0.180361 -0.084134
0.182365 -0.084352
0.184369 -0.084565
0.186373 -0.084773
0.188377 -0.084976
0.190381 -0.085174
0.192385 -0.085367
0.194389 -0.085556
0.196393 -0.085740
0.198397 -0.085920
0.200401 -0.086095
0.202405 -0.086265
0.204409 -0.086432
0.206413 -0.086593
0.208417 -0.086751
0.210421 -0.086904
0.212425 -0.087053
0.214429 -0.087198
0.216433 -0.087339
0.218437 -0.087476
0.220441 -0.087608
0.222445 -0.087737
0.224449 -0.087862
0.226453 -0.087982
0.228457 -0.088099
0.230461 -0.088212
0.232465 -0.088321
0.234469 -0.088426
0.236473 -0.088528
0.238477 -0.088626
0.240481 -0.088720
0.242485 -0.088811
0.244489 -0.088898
0.246493 -0.088982
0.248497 -0.089062
0.250501 -0.089139
0.252505 -0.089212
0.254509 -0.089282
0.256513 -0.089349
0.258517 -0.089412
0.260521 -0.089472
0.262525 -0.089529
0.264529 -0.089583
0.266533 -0.089633
0.268537 -0.089680
0.270541 -0.089725
0.272545 -0.089766
0.274549 -0.089804
0.276553 -0.089838
0.278557 -0.089870
0.280561 -0.089899
0.282565 -0.089925
0.284569 -0.089948
0.286573 -0.089968
0.288577 -0.089985
0.290581 -0.090000
0.292585 -0.090011
0.294589 -0.090020
0.296593 -0.090026
0.298597 -0.090029
0.300601 -0.090030
0.302605 -0.090028
0.304609 -0.090023
0.306613 -0.090016
0.308617 -0.090005
0.310621 -0.089993
0.312625 -0.089977
0.314629 -0.089960
0.316633 -0.089939
0.318637 -0.089916
0.320641 -0.089891
0.322645 -0.089863
0.324649 -0.089832
0.326653 -0.089799
0.328657 -0.089764
0.330661 -0.089726
0.332665 -0.089686
0.334669 -0.089643
0.336673 -0.089598
0.338677 -0.089551
0.340681 -0.089501
0.342685 -0.089449
0.344689 -0.089395
0.346693 -0.089338
0.348697 -0.089279
0.350701 -0.089218
0.352705 -0.089155
0.354709 -0.089089
0.356713 -0.089021
0.358717 -0.088951
0.360721 -0.088879
0.362725 -0.088804
0.364729 -0.088728
0.366733 -0.088649
0.368737 -0.088568
0.370741 -0.088486
0.372745 -0.088401
0.374749 -0.088314
0.376754 -0.088225
0.378758 -0.088134
0.380762 -0.088041
0.382766 -0.087946
0.384770 -0.087849
0.386774 -0.087750
0.388778 -0.087649
0.390782 -0.087547
0.392786 -0.087442
0.394790 -0.087335
0.396794 -0.087227
0.398798 -0.087117
0.400802 -0.087005
0.402806 -0.086891
0.404810 -0.086776
0.406814 -0.086658
0.408818 -0.086539
0.410822 -0.086418
0.412826 -0.086295
0.414830 -0.086171
0.416834 -0.086045
0.418838 -0.085917
0.420842 -0.085787
0.422846 -0.085656
0.424850 -0.085523
0.426854 -0.085388
0.428858 -0.085252
0.430862 -0.085114
0.432866 -0.084974
0.434870 -0.084833
0.436874 -0.084690
0.438878 -0.084545
0.440882 -0.084399
0.442886 -0.084251
0.444890 -0.084102
0.446894 -0.083951
0.448898 -0.083799
0.450902 -0.083645
0.452906 -0.083489
0.454910 -0.083332
0.456914 -0.083173
0.458918 -0.083013
0.460922 -0.082851
0.462926 -0.082688
0.464930 -0.082523
0.466934 -0.082357
0.468938 -0.082189
0.470942 -0.082020
0.472946 -0.081849
0.474950 -0.081677
0.476954 -0.081504
0.478958 -0.081329
0.480962 -0.081153
0.482966 -0.080975
0.484970 -0.080796
0.486974 -0.080616
0.488978 -0.080434
0.490982 -0.080251
0.492986 -0.080066
0.494990 -0.079880
0.496994 -0.079693
0.498998 -0.079505
0.501002 -0.079315
0.503006 -0.079124
0.505010 -0.078932
0.507014 -0.078738
0.509018 -0.078543
0.511022 -0.078347
0.513026 -0.078149
0.515030 -0.077951
0.517034 -0.077751
0.519038 -0.077549
0.521042 -0.077347
0.523046 -0.077143
0.525050 -0.076938
0.527054 -0.076732
0.529058 -0.076525
0.531062 -0.076316
0.533066 -0.076106
0.535070 -0.075895
0.537074 -0.075683
0.539078 -0.075470
0.541082 -0.075255
0.543086 -0.075040
0.545090 -0.074823
0.547094 -0.074605
0.549098 -0.074386
0.551102 -0.074165
0.553106 -0.073944
0.555110 -0.073721
0.557114 -0.073497
0.559118 -0.073272
0.561122 -0.073046
0.563126 -0.072819
0.565130 -0.072591
0.567134 -0.072362
0.569138 -0.072131
0.571142 -0.071900
0.573146 -0.071667
0.575150 -0.071434
0.577154 -0.071199
0.579158 -0.070963
0.581162 -0.070727
0.583166 -0.070489
0.585170 -0.070250
0.587174 -0.070010
0.589178 -0.069769
0.591182 -0.069527
0.593186 -0.069284
0.595190 -0.069040
0.597194 -0.068795
0.599198 -0.068549
0.601202 -0.068302
0.603206 -0.068054
0.605210 -0.067805
0.607214 -0.067555
0.609218 -0.067304
0.611222 -0.067052
0.613226 -0.066799
0.615230 -0.066545
0.617234 -0.066290
0.619238 -0.066034
0.621242 -0.065777
0.623246 -0.065520
0.625251 -0.065261
0.627255 -0.065001
0.629259 -0.064741
0.631263 -0.064479
0.633267 -0.064217
0.635271 -0.063953
0.637275 -0.063689
0.639279 -0.063424
0.641283 -0.063157
0.643287 -0.062890
0.645291 -0.062622
0.647295 -0.062353
0.649299 -0.062083
0.651303 -0.061813
0.653307 -0.061541
0.655311 -0.061268
0.657315 -0.060995
0.659319 -0.060720
0.661323 -0.060445
0.663327 -0.060169
0.665331 -0.059892
0.667335 -0.059614
0.669339 -0.059335
0.671343 -0.059055
0.673347 -0.058774
0.675351 -0.058493
0.677355 -0.058210
0.679359 -0.057927
0.681363 -0.057643
0.683367 -0.057358
0.685371 -0.057072
0.687375 -0.056786
0.689379 -0.056498
0.691383 -0.056210
0.693387 -0.055920
0.695391 -0.055630
0.697395 -0.055339
0.699399 -0.055048
0.701403 -0.054755
0.703407 -0.054462
0.705411 -0.054167
0.707415 -0.053872
0.709419 -0.053576
0.711423 -0.053280
0.713427 -0.052982
0.715431 -0.052684
0.717435 -0.052385
0.719439 -0.052085
0.721443 -0.051784
0.723447 -0.051482
0.725451 -0.051180
0.727455 -0.050876
0.729459 -0.050572
0.731463 -0.050267
0.733467 -0.049961
0.735471 -0.049655
0.737475 -0.049347
0.739479 -0.049039
0.741483 -0.048730
0.743487 -0.048420
0.745491 -0.048110
0.747495 -0.047798
0.749499 -0.047486
0.751503 -0.047173
0.753507 -0.046859
0.755511 -0.046544
0.757515 -0.046228
0.759519 -0.045912
0.761523 -0.045595
0.763527 -0.045277
0.765531 -0.044958
0.767535 -0.044639
0.769539 -0.044318
0.771543 -0.043997
0.773547 -0.043675
0.775551 -0.043352
0.777555 -0.043029
0.779559 -0.042704
0.781563 -0.042379
0.783567 -0.042053
0.785571 -0.041726
0.787575 -0.041399
0.789579 -0.041070
0.791583 -0.040741
0.793587 -0.040411
0.795591 -0.040080
0.797595 -0.039749
0.799599 -0.039417
0.801603 -0.039083
0.803607 -0.038749
0.805611 -0.038415
0.807615 -0.038079
0.809619 -0.037743
0.811623 -0.037406
0.813627 -0.037068
0.815631 -0.036729
0.817635 -0.036390
0.819639 -0.036049
0.821643 -0.035708
0.823647 -0.035366
0.825651 -0.035024
0.827655 -0.034680
0.829659 -0.034336
0.831663 -0.033990
0.833667 -0.033644
0.835671 -0.033298
0.837675 -0.032950
0.839679 -0.032601
0.841683 -0.032252
0.843687 -0.031902
0.845691 -0.031551
0.847695 -0.031199
0.849699 -0.030847
0.851703 -0.030493
0.853707 -0.030139
0.855711 -0.029784
0.857715 -0.029428
0.859719 -0.029071
0.861723 -0.028714
0.863727 -0.028355
0.865731 -0.027996
0.867735 -0.027636
0.869739 -0.027275
0.871743 -0.026913
0.873747 -0.026550
0.875752 -0.026187
0.877756 -0.025822
0.879760 -0.025457
0.881764 -0.025091
0.883768 -0.024724
0.885772 -0.024356
0.887776 -0.023988
0.889780 -0.023618
0.891784 -0.023248
0.893788 -0.022876
0.895792 -0.022504
0.897796 -0.022131
0.899800 -0.021757
0.901804 -0.021383
0.903808 -0.021007
0.905812 -0.020631
0.907816 -0.020253
0.909820 -0.019875
0.911824 -0.019496
0.913828 -0.019116
0.915832 -0.018735
0.917836 -0.018353
0.919840 -0.017970
0.921844 -0.017587
0.923848 -0.017202
0.925852 -0.016817
0.927856 -0.016431
0.929860 -0.016043
0.931864 -0.015655
0.933868 -0.015266
0.935872 -0.014876
0.937876 -0.014485
0.939880 -0.014093
0.941884 -0.013700
0.943888 -0.013307
0.945892 -0.012912
0.947896 -0.012516
0.949900 -0.012120
0.951904 -0.011722
0.953908 -0.011324
0.955912 -0.010924
0.957916 -0.010524
0.959920 -0.010123
0.961924 -0.009721
0.963928 -0.009317
0.965932 -0.008913
0.967936 -0.008508
0.969940 -0.008102
0.971944 -0.007695
0.973948 -0.007286
0.975952 -0.006877
0.977956 -0.006467
0.979960 -0.006056
0.981964 -0.005644
0.983968 -0.005231
0.985972 -0.004817
0.987976 -0.004402
0.989980 -0.003986
0.991984 -0.003569
0.993988 -0.003150
0.995992 -0.002731
0.997996 -0.002311
1.000000 -0.001890
